
《36.太阳甩在身后》

01.AS-ST-1 辉煌之城
"祖拜尔": ......就让河水把这里彻底冲刷而去吧......将宝石放入我的胸膛吧。
"佩佩": 最后一颗宝石到底代表了什么？
"祖拜尔": 情感，是我的情感。
"祖拜尔": 独自一人抵抗这漫漫岁月实在是太难了，我不得不割舍掉大部分的情感，才能坚持下去。
"佩佩": 你的宝石已经碎裂，就算装上去也无济于事。
"祖拜尔": 我知道，但我只是想以一个完整的人类的身份离开。
"佩佩": 你从来都是人类。
"祖拜尔": 啊......谢谢......
"祖拜尔": 对了......事关黄金之城......一直想告诉你......
"佩佩": 嗯，你说就是......
(震动)
"祖拜尔": 算了......
"佩佩": 啊？
"佩佩": 祖拜尔......
"祖拜尔": 佩佩，松手。
"祖拜尔": 让我走吧......

倾泻进来的水缓缓没过祖拜尔的口鼻，他胸口处的宝石在水流的冲击下，化为碎屑被冲刷离散。
他的胸膛愈发空洞，但眼中却写着满足。
他闭上眼睛，带着笑意，将自己彻底浸入水中。
佩佩扶着他的肩膀，感受到他的身体的重量减轻。很快，佩佩发现这并非浮力的作用。
她看到自指缝中缓缓流过金色的液体，那正是祖拜尔融化在水中的身体。
她不由得想要抓紧祖拜尔，但一用力，却让祖拜尔的肩头彻底消解。
很快，水中只剩下佩佩一人，看着金色的水流夹着白色的莲花，缓缓流向远方。
"佩佩": 哈拉赫特，愿你保佑他的灵魂安息。

水流倾泻而下。
娜仁图亚想起自己很小的时候，搬出行李中的大小水壶，试图接住一整场雨。
后来她懂得了天有旱雨，人有得失。她的部族会赶着驮兽去追好天气，行囊里装不下那么多水，也不必装。
她脚下的建筑结构摇摇欲坠，而坚实的宝库大门另一侧，金币只是随着建筑的颤抖，发出她梦中的清脆碰撞声。
"娜仁图亚": 哈，真希望那两只博物馆小猫知道，能让一座城市陷下去的洞，绝对不是那点应急材料就能补上的。
娜仁图亚想起，自己曾经做过这样的美梦。
如果她真的拥有一座金山——而不是王酋肆意铸造的镀金铁块或者签下的空头支票——她要做的第一件事就是踩在金子上跳舞。
这样所有的财宝都会被她迷住，永远不会离她而去。
"娜仁图亚": 好啊，来跳支舞吧。
娜仁图亚退开一段距离，抱起一尊黑色循兽的雕像。
接着，她冲向了那道看起来坚不可摧的大门。
"娜仁图亚": 给我开门——！
"娜仁图亚": ——？
(震动)
大门在她的一声吼叫之中缓缓开启，她透过缝隙，窥见了庞大金山的一隅。
建筑已经歪斜，金山随之倒塌。
无数金银珠宝从宝库中倾泻而出，它们撞击在地板上扩大了裂缝。

自上方倾泻的水流搅动着金与沙，建筑的四壁在压力下逐渐歪斜，庞大的财富变成了璀璨的瀑布。
梦魇敏捷地掷出刀扇，攀住拴在上面的绳索。
如同优雅的舞者，她在空中来回摆荡，望着倾倒而下的金山。
她放声大笑。
"娜仁图亚": 虽然有点意外......但我就知道，我不是白日做梦，痴心妄想！
"娜仁图亚": 我来到辉煌之城，我挣了一大笔钱——
"娜仁图亚": ——不，古往今来，萨尔贡有几人能让金币真的如瀑布一样倾泻？
"娜仁图亚": 我会记住这片黄金的沙海。我想要的，我就会得到。
"娜仁图亚": 我乐意抛洒更多，我还会拥有更多。
"娜仁图亚": 到那一日，会是萨尔贡的沙海来记住我。
"娜仁图亚": 这一切——都是我自己选的！
金色的光芒逐渐黯淡，流向漩涡的金银珠宝逐渐干涸。
涌动的沙粒也慢慢平静下来。沉入沙海的宝藏阻塞了地下城的裂隙，支撑住了流沙。
"娜仁图亚": ——*萨尔贡粗口*，不对啊。
"娜仁图亚": 就算少扔进去一两件古董，漩涡也能稳定吧？
"娜仁图亚": 我怎么就一件宝贝都没给自己留？

再见，祖拜尔。
......对了，守护者身死，宝库当然也随之崩塌。
我陷在哪里了？
你游走了，我又该怎么从这里游出去呢？
"佩佩": ......
"佩佩": （不......行......）
水挤压着胸口，没过眼睛。仍在缓缓打着旋的水流不断将她往深处拖拽。
她开始眼冒金星。
然后，有人抓住了她的手。

"佩佩": （谢......）
"？？？": 哈哈，运气果然还是站在我这边的。
"？？？": 我总算捞到一件宝贝啦！

"阿娜特": 停、停下来了吗？
"阿雅吉": 对，代理馆长阿娜特女士，水龙头已经不流沙子了。
"阿雅妮": 虽然也不流水就是了。
"阿娜特": 那也有可能只是堵住了！
"梅捷缇克缇": 别担心，宝石构装体也不再活动了。
"梅捷缇克缇": 源石回路没有释放任何能量的迹象......它也许不会再醒过来了。
"阿娜特": ......你还偷偷把你的小宠物带在身边了？
"梅捷缇克缇": 我相信佩佩嘛。
"阿娜特": 好吧，我们能做的也都做完了......
"阿斯帕齐娅": 目前城市的混乱状况的确得到了缓解，不过，没有人敢断定这次异常到此为止了。
"阿娜特": 是啊，所有人的心都还悬着。
"阿斯帕齐娅": ......
"阿娜特": ......谢谢你的那位朋友。
"阿娜特": 我保证，会把她和佩佩的事迹一起写进报告，让她们名扬辉煌之城，被写进本地的历史......
"？？？": 名扬辉煌之城不错，但是留在史书上......是不是最好等我死了再说？
"阿斯帕齐娅": 娜仁图亚？！
"娜仁图亚": 嘿，搭把手，扶着这丫头。
"阿娜特": ......佩佩？
"娜仁图亚": 要不是我向外游的时候遇上了她，她估计就交待在里面了。
"娜仁图亚": 也是想不到，一路顺着往上游，最后居然通向了这里。
"佩佩": ......
"阿娜特": 你的脸色好差......
"佩佩": 祖拜尔他......
佩佩的视线移向了身边的水池。
哈拉赫特，愿你保佑他的灵魂安息。
让时光重新开始流动吧，让我们都往前走吧。
"佩佩": 哎呀，我可是差点淹死了，脸色发青嘴唇发紫也很正常！
(得意)
"佩佩": 比起这个，还不快让我看看我的成果？街上的沙子是不是消失了？水渠是不是也变干净了？
"阿娜特": 现、现在吗？

"佩佩": 阿娜特你一直待在博物馆里，怎么也搞得灰头土脸的？来，给你泼点水洗洗！
"阿娜特": 我、我不做野外考察的原因之一，就是不想被暴雨淋湿呀！

"娜仁图亚": 哼，看来我救的人还真不少。
"娜仁图亚": 不过，这几只小猫都不靠谱，还是不邀请她们当我的手下了。

"拉恕尔": ......那位库兰塔心中靠谱的手下是什么样的？
"阿斯帕齐娅": 嗯......
"阿雅妮": 你看，我就说娜仁图亚不会有事嘛！她怎么放心把我们丢在这里！
"阿雅吉": 阿雅妮，你坐下。
"阿雅吉": 喷泉不牢固，我们两个一起站着肯定会倒，所以现在该我站起来了。
"阿斯帕齐娅": ......可能是和她自己一样什么都不怕的人吧。
"佩佩": 缇缇，你也来！
"佩佩": 今天太阳正好，不是吗？



12.AS-ST-3 十字路口，再出发



"珠光宝气的市民": 唉，真可惜，我的庭院只被毁了一半。我想借此机会给庭院换个风貌，结果剩下的雕塑和绿植反而不便处理。
"珠光宝气的市民": 不过修复工作倒是差不多完成了，也许休息日你有兴趣来坐坐？
"衣着考究的市民": 多谢好意，恐怕我抽不开身。我的宝石收藏都混到了一起，为了恢复那间几百年的收藏室，我得先逐一鉴定石头的功效。
"阿娜特": 所以，博物馆损坏的事情......
(得意)
"佩佩": 我绝对会瞒过去的！要是瞒不过去，我就对父亲晓之以理，动之以情......总之，他会帮忙说服所有投资者的。
"阿娜特": 还有博物馆那批特殊的新藏品。
"佩佩": 放心，这个我也会在信里帮你们说清楚的。
"佩佩": 不过，我不觉得父亲会同意你们对任何人展出宝石构装体复建的古建筑局部哦？
"阿娜特": 嗯，我理解，比起展示，博物馆更重要的工作是保存历史......也包括保持历史的背面不被人看见。
"阿娜特": 谢谢你，佩佩，我今晚可以睡个好觉了。
"佩佩": 不对不对，不是该我对你们道谢吗？感谢你和缇缇帮我寻找宝石，完成了这次历史大发现，以及......
"娜仁图亚": ......
"佩佩": 呃......娜仁图亚小姐？
"娜仁图亚": ......嗯？没事没事，就是听你们讲了半天博物馆的事有点无聊。
"阿娜特": 抱歉，我把您请过来，原本是想和佩佩一起，向您表达感谢......
(无语)
"阿娜特": 娜仁图亚女士，您说希望把“优待阿雅吉和阿雅妮”写进馆规，我们正在......以一种比较隐晦的方式兑现。
"佩佩": 那是哪个时代的陶俑吗？
"阿娜特": 不，是博物馆两名正式入职的新人。
"娜仁图亚": 就算天气热得路都熔化了，也会按时去上班的两个傻子。
"阿娜特": 在卸下代理馆长的职责，离开博物馆之前，我会交代大家特别关照她们的。
"佩佩": ......我还是很难相信，阿娜特。你真的要放弃现在的职位吗？
"阿娜特": 哈哈，父亲不会喜欢我这个决定的。
"阿娜特": 只是，我从记事起就一直透过窗户看着这座城市，现在我觉得，或许我已经把它读完了。
"阿娜特": 它的历史，它的前身。它深埋地下的、若没有你这样横冲直撞的探险者就不会被发掘的秘密。

"阿娜特": ......真奇妙，只过了两天，城市就恢复运转了。
"阿娜特": 虽然那么多房子不知道要修补到什么时候，出现裂痕的路也要重新铺......但是水道已经完全清澈了。
"娜仁图亚": 那当然啦。河水是一直在流淌的嘛。
"佩佩": 是呀，河水永远向前流淌，无论多少座城市变成沙子，沙子上再建起多少座城市。
"佩佩": ......让流水带走一切，或许算不上一种选择，只是在永恒面前必然的结果。
"阿娜特": 但永恒本无意义。
"阿娜特": 唉，就像缇缇说的那样，博物馆偶尔办一些出格的展览，其实也不坏。
"佩佩": 哼哼，这个我也觉得。
"佩佩": 说起来，我来到这里之前，还真的幻想过一场惊心动魄的冒险。
"佩佩": 不过，我想的可不是现在这种，而是有人盯上了我的宝石，我跟他斗智斗勇。
"佩佩": 唉，实际上根本没人跟我作对，想想还有点可惜呢。
"娜仁图亚": ......哈哈。

"阿娜特": 对了，佩佩，我还有一个问题想向你请教。
"阿娜特": 你知道的，我一直都很崇拜埃里克森先生。
"阿娜特": 既然我之前研究祖拜尔的论文已经全数作废......我希望像埃里克森先生一样，去看看大地上其他的地方。
"阿娜特": 然后，像他一样将自己的见闻整理成信......再寄给他！
"阿娜特": 总之，我一定要和他成为笔友！
"佩佩": 哦，这倒是很充分的离开博物馆的理由。
"佩佩": 可是你站在城市街心花园里都能中暑，要去野外考察，至少也该先找个力士训练体能吧？
"阿娜特": 所以我才要向你学习经验，佩佩。
"阿娜特": ......我可以乘着有冷气的长途车走遍大地吗？

(信号干扰)
(老式电视)
"阿雅吉": 对不起，娜仁图亚，我们也想送得更远一点。
"阿雅吉": 但是为了全勤奖，我们必须在博物馆努力工作。
"阿雅吉": 而且这个摄像机真的很好玩——
"阿雅妮": 闭嘴，这是要送给娜仁图亚的录像带，她会一直带在身边的。
"阿雅妮": 嘿，娜仁图亚，特别特别想你的时候，我们会往河里丢金币的。
"阿雅妮": 我听说城里那条河会一直流到大地的尽头，所以你无论去了哪里，一定能捡到我们留下的金币。
"阿雅吉": 对，阿雅妮说得对。

"阿斯帕齐娅": 我需要指出一个地理学上的事实，实际上这条河甚至不会流到米诺斯。
