
《27.空想花庭》

01.HE-ST-1 奉上冠冕
"费德里科": 当前目标未更改，继续执行任务。
"费德里科": 已锁定嫌疑人。

"奥伦": 里面情况怎么样？
"里凯莱": 圣餐仪式应该已经结束了。
"奥伦": ......情况和我想的一样吗？
"里凯莱": 恐怕是的。
"奥伦": 该死，费德里科呢？
"里凯莱": 联络不上。
"奥伦": ......他知不知道深海教会养出来的怪物有多难对付？
"里凯莱": 工作总是需要人来做。蕾缪安和斯普莉雅呢？
"奥伦": 收到你的消息之后，她们去地下调查了。
"里凯莱": 好吧，那这最麻烦的工作只能我们两个人来干了。
"里凯莱": 推门吧。

"修道院主教": 无论身在何处，无论面对何种境遇，我们都应当彼此尊敬，彼此爱护——
"修道院主教": ——早安，来自圣城的使者。
"奥伦": ......
"里凯莱": ......盘子已经空了。
"奥伦": 里凯莱，控制住全部居民。我来对付主教。
"修道院主教": 你有什么疑问吗，使者？
"奥伦": 疑问？倒不如说......阁下为何想不开，非要将这次晨会变成“最后一次”？
"奥伦": 蕾缪安应该告知过阁下，回到拉特兰对接之后，阁下有很大机会继续担任这座修道院的主教......
"修道院主教": 拉特兰的使者，你们......凭什么来质问我？
"修道院主教": 我已做出自己的选择，放弃了所有人都能得救的宏愿。
"修道院主教": 修道院已经穷途末路，最后一次晨会上，就让所有人的盘子空着吧。
"修道院主教": 我刚刚向众人宣布，安布罗修修道院，同意返回拉特兰。
"奥伦": ......返回拉特兰？
"奥伦": 阁下该不会认为，我们会放任深海教会......
"修道院主教": ......我说过了，我已做出选择。
"里凯莱": 奥伦，他说的是真的。
"里凯莱": 居民们并没有产生变化的迹象。我检查过餐盘了，是干净的。
"修道院主教": 是的，我亲手处理了那些怪物的血肉，全部掺进了面包里。
"修道院主教": 不过这批原本用于晨会的面包，我已经锁在了地下的柜子里，以免饥饿的居民误食。
"修道院主教": 如今奥卢斯已经离开，你们担忧的东西不会继续滋生。
"修道院主教": 这是柜门的钥匙，请你们拿去。这可以证明我所言非虚，你们或许也更清楚如何处置深海教会的赠予。
"里凯莱": 多谢配合。
"里凯莱": 看来今天用不上这把铳了......
"奥伦": 你该不会觉得遗憾吧？
"里凯莱": 怎么会？
"里凯莱": 我只是松了口气，麻烦的事情终于结束了。接下来的工作该回到正轨了......吧？
"奥伦": ......蕾缪安，你听到主教说的话了吗？我这就带着钥匙下来。
"蕾缪安": 不用了。
"蕾缪安": 柜子被人砸穿了，里面是空的。

"蕾缪安": 褪色餐巾，地上的瓷盘碎片，其他细节全都和主教的陈述一致呢。
"蕾缪安": 而且，从之前的记载来看，吃下这些东西的后果是不可逆的......他如果真的已经让人吃下了这些，就没有必要再对我们说谎。
"斯普莉雅": 那就说明有人偷走了这份“圣餐”。
"蕾缪安": 我们必须立刻找到这个人。
"斯普莉雅": 呃，在这么大的修道院里找人，是不是有点太困难了？
"蕾缪安": ......
"蕾缪安": 我在想，我们好像都忘记了一些事情。
"蕾缪安": 比如，杰拉尔德听说了那个萨科塔女孩堕天，这件事给了他很大打击。
"蕾缪安": 但我们绝不可能把堕天的消息传出去，杰拉尔德是如何得知了这件事？
"蕾缪安": 再比如，圣堂的那场火，究竟是怎么回事？
"蕾缪安": 如果没有其他人的支持，主教或许也不会如此一意孤行......
"蕾缪安": 在这一切之后，恐怕失望的人不止主教一位。
"斯普莉雅": ......我记得，福尔图娜走进礼拜堂时，在场的还有一个人。

//////  主教阁下还是做了这样的选择......  //////
//////  我也不是没有想过，最后事情很可能会变成现在这样。  //////
//////  主教阁下是个善良的人，这份善良令他怀抱着崇高的理想努力到现在，也使得他在最后一刻败给了软弱。  //////
//////  而我与他不同。  //////
//////  在很久很久以前，我就已经不再怀抱希望。  //////
"阿尔图罗": 唔？有客人来了。
"阿尔图罗": 不得不说，我有些惊讶。虽说给了你提示，但是......
"阿尔图罗": 我还以为根据你的那套理性逻辑判断，你会得出“有其他优先级更高的事项要处理”这种结论。

"费德里科": ......
"阿尔图罗": 我们有多久没见过面了，费德里科？五年，还是六年？
"阿尔图罗": 咦，怎么你不说——“停止这些没有意义的言语，通缉犯阿尔图罗”了？
"阿尔图罗": 还是说，这次你终于打算换一种打招呼的方式？
"阿尔图罗": 那不如就像住在我家里的那些年一样......叫我一声姐姐？
"费德里科": ......
"阿尔图罗": ......哦？到了这个地步都没有生气吗？
"阿尔图罗": 你走进这扇门，竟然没有在看到我的第一时刻动手，这不是你的风格。
"阿尔图罗": 那就让我来猜猜你现在反常的原因好了。
"阿尔图罗": 你是在等待什么吗？
"阿尔图罗": 还是说......你在犹豫什么？
"费德里科": ......
"阿尔图罗": 你听，这座小小的修道院装满了各种各样的声音。
"阿尔图罗": 悲伤，痛苦，猜疑，嫉恨......还有绝望。
"阿尔图罗": 所有的声音交织在一起，比任何人为创造出来的旋律都要细腻动人。
"阿尔图罗": 啊......真是好奇。费德里科·吉亚洛，你感受到什么了吗？到底有没有哪一种音符，能在你那不同于常人的大脑中跃动？
"费德里科": 通缉犯阿尔图罗，我已对你的言语与行动完成评估。
"费德里科": 目前我要优先处理的事项不是你。

"克莱芒": 你没有去礼拜堂吗，费德里科先生？
"克莱芒": 我以为你和你的同事们的视线都会被主教阁下吸引......
"费德里科": 你才是主导这一系列异常事件的嫌疑人。
"克莱芒": ......嗯。
"克莱芒": 我尊重......是的，我尊重主教阁下的选择。
"克莱芒": 所有人都尊敬他、爱戴他，当然会这样，因为我们都在主教阁下的庇护之下......
"费德里科": ......
"克莱芒": 这很好理解，对吧？
"克莱芒": 在你出于各种原因被城市驱逐，只能徘徊在荒野上，认定自己只有死路一条的时候......
"克莱芒": 在你饥肠辘辘，不管朝什么方向走，都只能看到单调绝望的景色，好像永远走不出这片吃人之地的时候......
"克莱芒": 就在这时候，你跨过一个小坡，越过一块岩石，穿过一条峡谷。
"克莱芒": 你看到尘土的后方，竟然有一座城一样的建筑，里面的人给你端来食物，还让你留在屋子里过夜。
"克莱芒": 尽管只有一点点粗糙的面包，一碗味道很淡的汤。
"克莱芒": 尽管屋子的墙壁有裂缝，总需要修修补补......
"克莱芒": 但你没有在荒野上死去。你被接纳了。
"费德里科": 所以你们有些人会称这里为“乐园”。
"克莱芒": “乐园”......然而是虚假的。
"克莱芒": 在来到这里不久之后，我发现......身边有感染了矿石病的萨卡兹朋友消失了。
"克莱芒": 我找了她很久，才发现......就在这里，在地下有一间房间，听说从前是个训练室，那里的墙壁很结实......
"克莱芒": 人们会把病得快要不行了的人送去那个房间里。
"费德里科": ......非专业的防护设备并不能真正有效地阻断源石粉尘传播。
"克莱芒": 我们没有别的办法。
"克莱芒": 或者，你想说那些得了病的人，可以自觉地在生命的最后时刻离开修道院，独自去荒野上等待死亡？
"克莱芒": 我们能做的只有把这些痛苦埋藏在看不见的地方，别过头去，掩住耳朵......我们从来救不了谁，也没有谁能救我们。
"克莱芒": 可即便是这样虚假的平静，也终究会被打破。
"克莱芒": 就像现在，你们来了。
"费德里科": 我们的任务是维系这里的秩序。
"克莱芒": 当然，这里的生活并不是被你们摧毁的。它只是自然而然地变成了现在的样子。
"克莱芒": 就像我种的花，无论我再怎么精心呵护它，到了它该凋谢的时候，它还是会一点点地变得面目全非。
"费德里科": 你被阿尔图罗影响了。
"克莱芒": 你是说阿尔图罗小姐的琴声？
"克莱芒": 或许吧。从她的琴声里，我常常能听见上面这些回忆。
"克莱芒": 但她从来没有走进我们的生活。我知道的，她只是把我们的烦恼、我们的痛苦，当作闲暇的点缀......
"克莱芒": 既然如此，她又怎么可能真的干扰我们的意志，替我们做出这些选择呢？
"费德里科": ......检测到危险物品。
"费德里科": 你在这处圣堂，不，整座修道院的地下藏了大量可燃物。
"克莱芒": 嗯。
"克莱芒": 这是一个......可能的选项。
"克莱芒": 无论你们来还是不来，这座修道院中的平静生活都已经无法延续。
"克莱芒": 你见过饥饿与对流落荒野的恐惧将人逼到什么地步吗，费德里科先生？
"克莱芒": 我见过。
"克莱芒": 在事情发展到无可挽回的地步之前......我会终止这一切。
"费德里科": 克莱芒·杜波瓦，你涉嫌破坏安布罗修修道院，并与多起发生于此地的牵涉拉特兰公民权益的案件有关。
"费德里科": 你被确认为拉特兰公证所的执行目标，根据相关条律规定，我会立刻执行抓捕程序。
"克莱芒": ......
(震动)
费德里科并不会说出多余的警告。他只会用手中的武器来替代言语。
克莱芒并未倒下。
消瘦的男人捂着失去知觉的胳膊，惨笑了一下。
"费德里科": 确认点火器已破坏。
"克莱芒": 为什么......不杀死我？
"克莱芒": 为什么还要费力瞄准点火器？
"费德里科": 你的行为并未直接导致任何拉特兰公民的死亡。律法并不会宣判你的死刑。
"克莱芒": 律法啊......我在这里生活了这么多年，聆听着主教阁下的指引，遵循着你们的律法。
"克莱芒": 在平时我总能感受到它的约束......可在混乱中，在我们最需要它的时候，它就会消失不见。
"克莱芒": 从某一个时刻开始，我就只能听到阿尔图罗小姐的琴声了。
"克莱芒": 费德里科先生，想救我的是拉特兰的律法......还是你自己？


  <行动后>


//////  我们对生活应该是有所憧憬的。  //////
//////  这话说起来好奇怪，这难道不是理所当然的吗？  //////
//////  如果对生活没有半点期待，那我们又为什么要拥有生命，降生在这世上呢？总不至于就是为了来受苦的吧？  //////
//////  你看，孩子们就不会考虑这样奇怪的问题。  //////
//////  童年是多么无忧无虑的一段时光啊，只有脱离童年的人，才能明白那时候的好。  //////
//////  这话放在少年、青年时，也都适用。当时总觉得有许多烦恼，可等之后回头再看看，那时候的小烦恼，算得了什么？  //////
//////  那个时候，我们都有使不完的力气，总想去做点什么，总相信生活能越来越好。  //////
