
《10.破碎日冕》

01.10-1 被追逐者
"因陀罗": 混蛋，你......你走的时候那么干脆，我都来不及揍你！
"达格达": 嗯......现在揍也不算太晚。
"摩根": 哎，维娜，你知道她会回来的吧？
"推进之王": ......我知道。
"摩根": 你们瞒着因陀罗我能理解，不到像这样的最后关头，她可能都没法接受贵族雇佣兵的援手。
"因陀罗": 比起埋怨我，先一起把这些敌人解决了啊！
(震动)
"摩根": ......我又没停下来！
"摩根": 维娜，我还没说完......你们起码告诉我一声！
"摩根": 唉，你们害得我就连在被追杀的时候，都还惦记着达格达会不会又去了哪个犄角旮旯，准备着和萨卡兹同归于尽！
"推进之王": 抱歉，摩根......
"达格达": ......以后都不会了。我发誓。
"推进之王": 推进之王小组，全体集合。
"推进之王": 只要等到博士他们回来，我们就能一起离开这里。

"？？？": 各位，我们回来了！
(震动)
"克洛维希娅": 阿米娅？
"克洛维希娅": 你们居然是从天上......
"可露希尔": 要落地了！大家让一让——
"费斯特": 拉、拉住滑索！不要撞坏列车，这是我们唯一的逃生工具！
"阿米娅": 我抱住博士了，我们没问题！
(震动)
"可露希尔": 安全落地！
(震动)
"费斯特": 我们......我们居然真的回来了？
"费斯特": 洛洛——
"费斯特": 指挥官，洛洛有没有事？大家都撤出来了吗？
"克洛维希娅": 活下来的人比我们预想的要多。
"克洛维希娅": 这多亏了你，费斯特，还有你带来的罗德岛的大家。
"费斯特": 哈......老比尔，你看到了吗？
"费斯特": 我......
(震动)
"洛洛": 不，别想偷懒晕过去！战斗还没结束！
"洛洛": 还能动就赶紧来动力室帮我！
"推进之王": ......还有萨卡兹士兵在追过来。
"阿米娅": 他们已经没什么能做的了。
"阿米娅": 因为我们会在这里挡住他们。
"推进之王": 嗯，没错。
选项：
    分支1：我们一起。

"洛洛": 指挥官，列车要动了——
"克洛维希娅": 都准备好了吗？
"推进之王": 阿米娅，我们也上去！
"阿米娅": 好的！
"克洛维希娅": 出发！

"阿米娅": ......
//////  阿米娅？  //////
//////  阿米娅，列车发动了。  //////
//////  阿米娅......你在看什么?  //////
"阿米娅": 我......
"阿米娅": ............
卡特斯女孩没有回答你。她的身体一动不动，似乎连呼吸都停止了。
你知道她很震惊。她从未像此刻这样，不加掩饰地将强烈的情绪展露在干员们面前。

与此同时，追赶着列车的萨卡兹都停下来了。
他们都转过头去，看着同一个方向。
一个萨卡兹走进了废墟里。
所有的硝烟都像在她脚下消散，所有的弩声都像在她四周止歇。
只有风越刮越烈。
满地灰烬被吹得纷纷扬扬，一部分沾上了她的衣裙，一部分弄脏了她的白发。她仿佛并不介意，只是静静地注视着一处残垣。
那看起来曾经是城防炮的一部分。不知何时飞来了一只漆黑的羽兽，就站在温热的炮口上。

可能是被加速的列车惊扰，羽兽抖了抖翅膀。
有所感应一般，白发萨卡兹转过了身。

她理应看不见列车上的人，但她的表情却像认出了看着她的人是谁。
她的面庞是那样温和，她的眼睛里却映满了悲哀。这么多的悲哀或许并不全部来自她自己，也来自正看着她的人。
//////  阿米娅，你还好吧？  //////
卡特斯女孩终于回过头来。
她还是没有回答你，你也并不急着要她回答。
耳边响起了羽兽的鸣叫。你看到窗外有一群羽兽扑棱棱地飞了起来，先你们一步，冲进了前方的大风里。

(震动)
列车带着你们飞速地驶离车站。
城墙，战场，以及那个白发的身影，都被远远抛在了后面。
轰隆。轰隆。轰隆。
是大脑中炮声的残留，是列车与轨道的碰撞，还是不远处那团阴云中的雷鸣？
伦蒂尼姆的中心就在眼前。
而你们正在驶入这场风暴。




18.10-18 理想的倒影



"曼弗雷德": ......殿下。
"特蕾西娅": 很可惜......我还是来晚了呢。
"曼弗雷德": 您......您的意思是，您与我有着相同的遗憾吗？为了我们没能在这里就拦下那些人？
"特蕾西娅": 曼弗雷德......
"特蕾西娅": 过去......在卡兹戴尔，你和我说话的时候，还不像这样拘谨。
"曼弗雷德": ......
"特蕾西娅": 你那时候会直视我的眼睛。
"曼弗雷德": 殿下，当时的卡兹戴尔，还仅仅只是一片杂乱的废墟，加上一沓厚厚的设计图而已。那些年里，您与将军......
"曼弗雷德": 不，时至今日，已经没有必要再提那些旧事。
"曼弗雷德": 您回来了，回到了将军身边，你们会一起统率王庭，就像过去无数次那样，为萨卡兹带来胜利。
"曼弗雷德": 对我和其他将士们来说，我们只需要记住这一点。
"特蕾西娅": 嗯......
"特蕾西娅": 可是，曼弗雷德......我是真的很想见见那个孩子。
"曼弗雷德": 您——！
"特蕾西娅": 你觉得，一个死去的人，还会做梦吗？
"特蕾西娅": 过去的几个月里，我常常梦见他们。
"特蕾西娅": 我一遍又一遍地梦见那艘船，梦见我与那位不怎么爱笑的医生交谈，梦见我与那位寡言少语的指挥官并肩站在甲板上，梦见......
"特蕾西娅": ......梦见每一个夜晚，我倚在床边，讲着萨卡兹与这片大地的故事，哄那个孩子入睡。
"曼弗雷德": 将军......知道这件事吗？
"特蕾西娅": 他什么都知道。
"特蕾西娅": 但梦就只是梦......不是吗？
"曼弗雷德": 殿下，您的脸颊上......
"特蕾西娅": 啊......沾上了一些灰烬。
"曼弗雷德": 我还以为......
"特蕾西娅": 我并不会流泪。
"特蕾西娅": 是啊......我为什么不会流泪？

"赦罪师": 摄政王殿下，你还是让“她”去了城墙边？
"特雷西斯": 你清楚“魔王”的威胁。
"赦罪师": 确实。无论是曼弗雷德，还是大君，都未必能顺利抓住那股力量的继承人。
"赦罪师": ——要击败一个“魔王”，最稳妥的人选自然是另一个。
"特雷西斯": 你向我提出那个建议的时候，不正是有此打算？
"赦罪师": 我也记得，当我第一次提议将“她”带回来的时候，你差点杀死了我。
"赦罪师": “令人作呕”——你这样说道。那样的怒火，我很难忘记。
"特雷西斯": 我的评价并未改变。
"赦罪师": 但我们依然需要“她”，不是吗？
"赦罪师": 只有看到你们站在一起，将士们才会愿意相信，上一个混乱而黑暗的时代已经结束。
"赦罪师": 他们不会再质疑你发出的每一个指令的正当性。萨卡兹的心中，以后都不会再有两个不同的声音。
"赦罪师": 为此，我们也必须尽早将另一个“魔王”握在手里。
"特雷西斯": 那就去确保这一点。
"特雷西斯": 将士们必须将注意力集中在眼前的战争上。
"特雷西斯": 他们该明白，自己追随的是能率领他们走出困境的君王，而不仅仅只是一股不确定握在谁手中的力量。
"赦罪师": 我知道，我知道。你向来瞧不上那顶黑色的冠冕。
"赦罪师": 为了让你满意，我对“魔王”的研究也从未停止。
"赦罪师": 多亏了“她”，我的确颇有进展。假使接下来我们也能得到那个卡特斯......或许要不了多久，我们就能真正理解“魔王”的力量。
"特雷西斯": 萨卡兹不该是任何人，任何力量的奴隶。
"特雷西斯": 如果“魔王”的冠冕也是枷锁——
"特雷西斯": 那么，打破它。
"赦罪师": 你的理想也恰好是我的理想......我会的，摄政王。

"赦罪师": 没想到你回来得这么迟，大君。
"血魔大君": ......呵。
"赦罪师": 你似乎有一些......疲惫。
"血魔大君": 赦罪师，你没告诉我，女妖也去了那里。
"赦罪师": 啊......我还以为你会猜到。
"血魔大君": 哼。
"血魔大君": 女妖有时候真比食腐者还难缠。那小家伙的天赋也有些惊人......
"血魔大君": 不过，再有下次的话，我会把他的舌头装在水晶匣里，作为给他母亲的贺礼。
"赦罪师": 摄政王殿下和食腐者之王不会喜欢你的这个计划，大君。
"血魔大君": 那他们就不该知道。
"血魔大君": 还有曼弗雷德......他竟敢在我头顶启动那些城墙上的小玩具。
"血魔大君": 我这一身尘土，一半都是因为他。或许我也应当给他一些教训。
"赦罪师": 我理解你的恼怒，大君。
"赦罪师": 这样吧，作为对这次情报缺漏的小小补偿，我会向摄政王建议，将追捕“魔王”的任务交到你手上。
"血魔大君": 呵，那家伙果然失败了。我早就跟特雷西斯说过，他就是个心慈手软的废物。
"赦罪师": 没关系，这都在摄政王的计划之内。
"赦罪师": 就让那些人为逃过一劫而欢庆吧。想要摧毁一个人的希望与信念，最有效的方式正是令它实现。
"血魔大君": 哈......城内的贵族们的确又在蠢蠢欲动。你说得对，就让他们再多做一些蠢事吧。
"血魔大君": 等宴会到了最高潮，戛然而止的笑语转变成惊叫，那样的气味......才最迷人。
"血魔大君": 不过，说到贵族——
"赦罪师": 你还有什么想报告给摄政王的吗，大君？
"血魔大君": 不，什么都没有。
"血魔大君": 告诉特雷西斯......我等着下一次宴会开场。
"赦罪师": ......明明发现了什么，却有意隐瞒？
"赦罪师": 这些小动作......摄政王恐怕无法容忍太久了。
"赦罪师直属卫兵": 首领。
"赦罪师": 城外的公爵军队又有什么动静？
"赦罪师": 这样吗......
"赦罪师": 食腐者之王也快回来了。只要他一回来，让他立刻进城见摄政王。
"赦罪师": 还有......你不是说，有一位维多利亚的贵族送回来了几名信使？
"赦罪师": 走吧，去见见他们。
"赦罪师直属卫兵": 首领，还有一件事。
"赦罪师": ......哦？
"赦罪师": 她竟然......选择在这时候回来。
"赦罪师": 嗯......
"赦罪师直属卫兵": 您有什么打算吗？
"赦罪师": ......
"赦罪师": 传信去皇家科学院。
"赦罪师": 我们是时候......来一场久违的家庭聚会了。

"闪灵": 丽兹......你感觉怎么样？会不会赶路赶得太快，有些累？
"夜莺": ......还好。
"闪灵": 如果有哪里难受的话，一定要告诉我。
"夜莺": 嗯......胸口好像闷闷的。
"闪灵": 因为离家越来越近了吗？
"夜莺": 不，那不是家。
"夜莺": 闪灵......只有你和临光身边，才是家。
"闪灵": 我本来并不想让你回到这里......
